mean_energy,std_energy,median_energy,top_bin_1,top_bin_2,top_bin_3,time_mean_mean,time_mean_std,file_id,species
-61.80057802651155,15.92772599898991,-66.29063034057617,42,43,41,-61.80057802651155,9.545170942543423,ML183992,northern_cricket_frog
-51.099534825458605,14.783282646393294,-52.46760177612305,44,43,45,-51.099534825458605,7.134864853009873,ML184379,northern_cricket_frog
-46.473921370824364,14.876212279101109,-46.34339141845703,44,43,45,-46.473921370824364,3.7873693143409093,ML184381,northern_cricket_frog
-57.91579210481621,16.620346986172954,-61.89487648010254,45,44,46,-57.91579210481621,5.929650992412469,ML184382,northern_cricket_frog
-58.42449130871594,16.289099590757345,-62.524478912353516,45,44,46,-58.42449130871594,6.236635941524573,ML184383,northern_cricket_frog
-60.19752860117678,16.47099669474954,-64.08711624145508,45,44,46,-60.19752860117678,6.022257873852097,ML184385,northern_cricket_frog
-59.56625449961687,16.505044959114006,-63.45389938354492,45,44,46,-59.56625449961687,5.030630327623403,ML184386,northern_cricket_frog
-55.44310589629094,17.00908053615398,-57.979286193847656,45,44,46,-55.44310589629094,6.728363416605191,ML184387,northern_cricket_frog
-55.60228109899087,17.513324002877773,-58.4985294342041,45,46,44,-55.60228109899087,8.50536568956199,ML184389,northern_cricket_frog
-44.15861621495604,13.314682301386679,-45.87946128845215,44,43,45,-44.15861621495604,3.481339965905826,ML191197,northern_cricket_frog
-45.3114497851226,10.346118482399918,-48.4182071685791,49,42,50,-45.3114497851226,2.288279950655298,ML192189,northern_cricket_frog
-45.224907030725284,15.30176987440003,-48.460731506347656,42,43,41,-45.224907030725284,3.661448074385261,ML192191,northern_cricket_frog
-55.40684663609811,13.546420133959765,-58.1108283996582,41,40,42,-55.40684663609811,8.939732782075835,ML193840,northern_cricket_frog
-55.981729727091476,11.931102365151563,-57.766441345214844,1,0,2,-55.981729727091476,6.825972678128815,ML193845,northern_cricket_frog
-44.15574094362712,14.930877376367544,-46.87378692626953,2,1,3,-44.15574094362712,11.200248602698066,ML193944,northern_cricket_frog
-61.45048460449047,12.83043581806877,-63.20064926147461,1,2,3,-61.45048460449047,10.039228344721645,ML193945,northern_cricket_frog
-42.15642592053333,18.739993098033306,-39.893259048461914,3,2,4,-42.15642592053333,16.310873599491472,ML193946,northern_cricket_frog
-65.43938620627064,12.28663087288819,-66.27874755859375,43,42,41,-65.43938620627064,7.696636546740224,ML193951,northern_cricket_frog
-61.42831196672264,12.434021153852541,-64.37612915039062,43,42,41,-61.42831196672264,8.298184086334738,ML193952,northern_cricket_frog
-63.51828682630079,12.802862353461293,-65.19898986816406,43,42,44,-63.51828682630079,8.877873347016726,ML193953,northern_cricket_frog
-61.22176370233851,12.365219345880343,-62.701499938964844,43,42,41,-61.22176370233851,7.881844690688374,ML193954,northern_cricket_frog
-66.10772603127907,12.55155175016873,-67.97502517700195,43,42,44,-66.10772603127907,9.623068733144155,ML193955,northern_cricket_frog
-62.36261056335924,14.292898357342045,-66.08503341674805,44,43,42,-62.36261056335924,10.05462042355197,ML194624,northern_cricket_frog
-68.51949962624403,11.592461714519702,-70.51451110839844,43,44,42,-68.51949962624403,8.245085941240067,ML194625,northern_cricket_frog
-60.65854139681344,13.334485950099527,-63.083702087402344,43,44,42,-60.65854139681344,8.803464635748513,ML194626,northern_cricket_frog
-62.94077359309329,13.52942933648067,-65.47052001953125,43,44,42,-62.94077359309329,8.950562175077076,ML194627,northern_cricket_frog
-67.59572012390586,12.506436196681216,-68.97207641601562,43,44,42,-67.59572012390586,9.420930089805491,ML194628,northern_cricket_frog
-62.94077359309329,13.52942933648067,-65.47052001953125,43,44,42,-62.94077359309329,8.950562175077076,ML194628_(2),northern_cricket_frog
-66.63190234326292,13.64307144462666,-69.24380874633789,43,44,42,-66.63190234326292,10.905613027259998,ML194629,northern_cricket_frog
-67.27830894965584,12.083688820644127,-69.60635757446289,43,44,42,-67.27830894965584,8.121484204852067,ML194630,northern_cricket_frog
-56.75357180965196,13.823270539716368,-59.874319076538086,43,42,44,-56.75357180965196,9.598628004167486,ML194631,northern_cricket_frog
-60.23600068937321,15.173745084816124,-63.172607421875,43,42,44,-60.23600068937321,9.529128712672549,ML194632,northern_cricket_frog
-61.00081742553174,15.068860234257587,-65.49953079223633,43,44,42,-61.00081742553174,9.58267167549399,ML194633,northern_cricket_frog
-55.06339108684638,14.306873520039803,-59.09013748168945,43,42,44,-55.06339108684638,7.645188470971153,ML194634,northern_cricket_frog
-60.402965293060596,15.079411800581925,-64.71828842163086,43,44,42,-60.402965293060596,9.731228679632832,ML194635,northern_cricket_frog
-56.84033743539293,15.879113659486695,-57.00069046020508,3,2,4,-56.84033743539293,12.890990683994028,ML194636,northern_cricket_frog
-62.96732618447108,13.301820217315422,-66.2420768737793,43,42,44,-62.96732618447108,7.41113350582064,ML194637,northern_cricket_frog
-62.17911083474237,15.549786521967997,-65.82765579223633,43,42,44,-62.17911083474237,10.39165192061494,ML194638,northern_cricket_frog
-39.18833063176364,10.846853636280226,-39.5821647644043,41,42,40,-39.18833063176364,2.7491465418951235,ML197585,northern_cricket_frog
-21.343421472318624,5.9123129024067405,-22.121686935424805,62,61,60,-21.343421472318624,0.7659981617902454,ML198441,northern_cricket_frog
-43.017225876485114,8.450808635257031,-44.84340286254883,51,50,45,-43.017225876485114,4.150383643466575,ML198442,northern_cricket_frog
-52.67123451023395,10.141424779238733,-55.00285720825195,51,52,44,-52.67123451023395,4.159843315317463,ML198443,northern_cricket_frog
-54.27024000528724,10.795421961338077,-55.736507415771484,44,43,45,-54.27024000528724,5.196480018985768,ML198444,northern_cricket_frog
-54.937239552042044,10.714225368116077,-58.00555610656738,51,50,49,-54.937239552042044,3.4565064012216244,ML198445,northern_cricket_frog
-58.34470063783315,10.291937060657892,-61.309309005737305,51,50,49,-58.34470063783315,4.806053904248241,ML198446,northern_cricket_frog
-55.85055757334711,12.093682415926294,-58.97062683105469,44,45,43,-55.85055757334711,4.3739995518033785,ML198447,northern_cricket_frog
-48.548096528497204,13.521754297983007,-53.14457702636719,45,44,43,-48.548096528497204,2.1101736969461635,ML198448,northern_cricket_frog
-51.58234731299833,14.154256819527975,-54.0468635559082,44,45,43,-51.58234731299833,4.657223627748833,ML198449,northern_cricket_frog
-57.61994772744981,14.60757814395042,-60.620418548583984,45,44,46,-57.61994772744981,5.348621396942449,ML198450,northern_cricket_frog
-55.9822810083766,14.546624323012725,-59.558528900146484,45,44,43,-55.9822810083766,7.006899212475034,ML198451,northern_cricket_frog
-55.59797933889583,13.603700933890865,-58.834712982177734,45,44,46,-55.59797933889583,5.089877055462505,ML198452,northern_cricket_frog
-52.68788519716041,15.538617715057267,-55.362144470214844,45,44,46,-52.68788519716041,5.182154072092607,ML198453,northern_cricket_frog
-55.37399147680837,14.378965958069704,-58.15952682495117,45,44,43,-55.37399147680837,4.20314174848899,ML198454,northern_cricket_frog
-60.63930414803758,13.522914451433255,-63.991634368896484,44,45,43,-60.63930414803758,5.630797528138917,ML198455,northern_cricket_frog
-52.862683253367095,14.32089050387922,-56.40927696228027,44,45,43,-52.862683253367095,4.334573280736896,ML198456,northern_cricket_frog
-58.74012156038301,13.383995771563367,-62.23704719543457,45,44,46,-58.74012156038301,5.947281453932874,ML198457,northern_cricket_frog
-51.503247902488766,15.22187330147336,-56.161277770996094,45,44,46,-51.503247902488766,5.979814134327385,ML198476,northern_cricket_frog
-58.59564878369775,12.882717057127293,-62.473567962646484,45,46,44,-58.59564878369775,3.133498361356853,ML198477,northern_cricket_frog
-57.009861422248896,12.177212497558456,-61.25238227844238,45,44,52,-57.009861422248896,2.8659577030477577,ML198478,northern_cricket_frog
-51.08305460048662,16.08144931169412,-56.07008743286133,45,46,44,-51.08305460048662,4.478585385847376,ML198479,northern_cricket_frog
-55.05902451349383,16.172598860712853,-60.600080490112305,45,46,44,-55.05902451349383,4.507551098181354,ML198480,northern_cricket_frog
-59.36746511554773,14.226901305401064,-64.06997299194336,59,45,46,-59.36746511554773,5.228068314837351,ML198481,northern_cricket_frog
-56.08397948235412,11.475406990211363,-59.927181243896484,45,46,44,-56.08397948235412,3.6377732831781926,ML198495,northern_cricket_frog
-50.267726364932315,7.115020598000552,-51.34615707397461,0,43,44,-50.267726364932315,2.0671503395634008,ML198496,northern_cricket_frog
-52.1995630199457,13.847632763514934,-54.71991157531738,44,43,45,-52.1995630199457,4.184957533220139,ML199286,northern_cricket_frog
-53.30874785310708,16.208105986304254,-57.119049072265625,43,42,44,-53.30874785310708,4.323148988621346,ML199729,northern_cricket_frog
-53.30874785310708,16.208105986304254,-57.119049072265625,43,42,44,-53.30874785310708,4.323148988621346,ML199729_(2),northern_cricket_frog
-64.20480268896317,15.74187322451716,-68.67927169799805,43,44,42,-64.20480268896317,7.135878700299198,ML199732,northern_cricket_frog
-41.49386828250993,11.505500011419068,-43.16615104675293,4,2,1,-41.49386828250993,7.833430765654241,ML203488,northern_cricket_frog
-41.369528650943614,10.30165849015966,-44.44005584716797,45,44,46,-41.369528650943614,7.900798947131111,ML207048,northern_cricket_frog
-37.68030754025602,10.203464852261233,-38.59969902038574,33,34,32,-37.68030754025602,5.863673300120846,ML207062,northern_cricket_frog
-48.768017195977635,15.73103457116186,-48.7404670715332,45,46,44,-48.768017195977635,9.681073731843576,ML207854,northern_cricket_frog
-48.768017195977635,15.73103457116186,-48.7404670715332,45,46,44,-48.768017195977635,9.681073731843576,ML207854_(2),northern_cricket_frog
-51.201471486217464,16.80234978639791,-50.87619590759277,45,44,46,-51.201471486217464,9.064119705247728,ML207855,northern_cricket_frog
-56.37491957673894,15.726519583581117,-55.3985481262207,26,27,25,-56.37491957673894,6.723422589815783,ML207877,northern_cricket_frog
-44.09979425325748,17.846298265930475,-41.25205612182617,42,43,44,-44.09979425325748,4.591297612288402,ML207879,northern_cricket_frog
-60.322556895716005,16.004697485092468,-62.25362014770508,43,42,44,-60.322556895716005,10.618674603272819,ML207882,northern_cricket_frog
-50.075671532591095,18.08712416045142,-49.83143615722656,27,26,25,-50.075671532591095,10.012758149162181,ML207883,northern_cricket_frog
-54.75528080412241,13.566101383748228,-54.12502098083496,25,24,26,-54.75528080412241,1.9694091703218803,ML207884,northern_cricket_frog
-52.37777622099404,17.08727848718873,-51.75474548339844,42,24,25,-52.37777622099404,6.806581077243551,ML207885,northern_cricket_frog
-71.24721740919172,14.335389042599676,-80.0,24,25,45,-71.24721740919172,11.147045770593502,ML207886,northern_cricket_frog
-56.62234351236002,16.978934181942236,-57.02252006530762,44,43,42,-56.62234351236002,9.12707469198332,ML207887,northern_cricket_frog
-58.710730091273234,15.165679265930757,-58.762229919433594,42,43,41,-58.710730091273234,7.512462448428746,ML207889,northern_cricket_frog
-54.505737227726975,17.183973931992217,-54.076162338256836,42,43,45,-54.505737227726975,8.338824696831736,ML207890,northern_cricket_frog
-51.5974394787803,16.461860996519277,-51.9253044128418,42,43,41,-51.5974394787803,7.297541682680845,ML207891,northern_cricket_frog
-57.64508704958687,16.590983764760335,-58.98488235473633,43,44,42,-57.64508704958687,9.782358191061071,ML207892,northern_cricket_frog
-64.3841287893375,15.384416322685079,-68.69239807128906,42,41,43,-64.3841287893375,11.401280277960538,ML207893,northern_cricket_frog
-62.2428969413457,13.861088676017244,-62.94635772705078,42,41,38,-62.2428969413457,7.215968391933913,ML207894,northern_cricket_frog
-67.77037575403595,14.120596637507514,-70.39694595336914,41,42,40,-67.77037575403595,9.43242852880863,ML207895,northern_cricket_frog
-65.07546370841234,16.766907439571952,-69.71527862548828,41,42,40,-65.07546370841234,12.658336626331863,ML207896,northern_cricket_frog
-66.63389775533825,15.822533773781133,-70.66093826293945,41,42,40,-66.63389775533825,12.378878272116122,ML207897,northern_cricket_frog
-69.94936341852849,14.667652599368473,-75.02289962768555,40,41,39,-69.94936341852849,11.92181559184774,ML207898,northern_cricket_frog
-69.94936341852849,14.667652599368473,-75.02289962768555,40,41,39,-69.94936341852849,11.92181559184774,ML207898_(2),northern_cricket_frog
-64.65645843713162,14.92759805984991,-66.85699081420898,42,41,43,-64.65645843713162,8.405706397935926,ML207903,northern_cricket_frog
-62.14402879677765,17.59520665973306,-67.06890106201172,42,41,43,-62.14402879677765,13.543550742910945,ML207904,northern_cricket_frog
-55.0816092690293,17.033038185071696,-55.7442569732666,42,43,41,-55.0816092690293,9.592087094426054,ML207910,northern_cricket_frog
-55.0816092690293,17.033038185071696,-55.7442569732666,42,43,41,-55.0816092690293,9.592087094426054,ML207910_(2),northern_cricket_frog
-53.499669028614626,16.94148032163669,-52.698556900024414,42,41,43,-53.499669028614626,7.432111650848396,ML207911,northern_cricket_frog
-59.6142373678994,15.851720362139178,-60.94678497314453,42,41,43,-59.6142373678994,9.027550955266035,ML207912,northern_cricket_frog
-55.13035259656868,17.056557696220857,-55.265472412109375,43,42,44,-55.13035259656868,6.851266822417087,ML207921,northern_cricket_frog
-55.13035259656868,17.056557696220857,-55.265472412109375,43,42,44,-55.13035259656868,6.851266822417087,ML207921_(2),northern_cricket_frog
-55.78474806162708,16.20326464850533,-56.14398002624512,42,26,25,-55.78474806162708,9.0855219680253,ML207930,northern_cricket_frog
-49.77648924019732,15.495667156985032,-52.17991256713867,54,53,55,-49.77648924019732,3.8094551815203674,ML207939,northern_cricket_frog
-66.28602020617082,18.188239597880635,-77.24531173706055,47,46,45,-66.28602020617082,14.1770483352022,ML207940,northern_cricket_frog
-52.98788397437666,18.10396973739573,-55.80803108215332,46,47,45,-52.98788397437666,6.122181037239959,ML207941,northern_cricket_frog
-48.307484243730656,16.369078669042988,-50.71559524536133,46,47,45,-48.307484243730656,7.432776564006278,ML207943,northern_cricket_frog
-55.62142301841775,15.522963915165214,-59.08707046508789,53,52,46,-55.62142301841775,5.734485654348475,ML207944,northern_cricket_frog
-52.53055494226809,15.871018799501279,-55.414344787597656,46,43,51,-52.53055494226809,6.222763782621798,ML207945,northern_cricket_frog
-48.34842885308089,16.560644945912273,-45.28312301635742,39,40,38,-48.34842885308089,3.8979098332104223,ML207967,northern_cricket_frog
-43.84376535248314,14.538514758914523,-43.29349708557129,38,39,40,-43.84376535248314,7.7429819409076135,ML207969,northern_cricket_frog
-48.743310991579584,13.797896472405098,-48.741268157958984,42,43,41,-48.743310991579584,10.086012715517473,ML209078,northern_cricket_frog
-48.631167683793606,16.13023230238385,-49.74650192260742,42,41,43,-48.631167683793606,7.992829757859286,ML218555,northern_cricket_frog
-49.784462460336165,18.46810374110827,-44.652854919433594,42,40,39,-49.784462460336165,17.284781222893347,ML223224,northern_cricket_frog
-42.42116397059157,9.73296369617398,-44.60410499572754,42,41,40,-42.42116397059157,3.9906147403876933,ML223225,northern_cricket_frog
-42.61041030847833,9.407652261490156,-44.696455001831055,44,45,43,-42.61041030847833,4.016503246354478,ML223986,northern_cricket_frog
-59.332268835773604,16.91188924881797,-64.16884231567383,43,44,42,-59.332268835773604,6.41458278354183,ML306046,northern_cricket_frog
-38.22301175893045,12.732950097468432,-40.051143646240234,42,43,41,-38.22301175893045,2.1650783743685054,ML37363,northern_cricket_frog
-39.52838457154495,8.924642538714378,-41.055471420288086,44,43,45,-39.52838457154495,2.0903737634883086,ML506562951,northern_cricket_frog
-50.2863438478617,12.220979468700959,-53.43693923950195,44,43,42,-50.2863438478617,2.5346782143546127,ML506563071,northern_cricket_frog
-57.38931205529901,14.349854529155271,-61.457746505737305,42,43,41,-57.38931205529901,3.620706901911244,ML620106244,northern_cricket_frog
-58.64919717525177,15.506645501221206,-61.989715576171875,42,43,41,-58.64919717525177,6.087917218660178,ML620106678,northern_cricket_frog
-66.16518096459852,16.04944243273455,-72.83426284790039,42,43,41,-66.16518096459852,6.319065035176758,ML620106683,northern_cricket_frog
-66.16518096459852,16.04944243273455,-72.83426284790039,42,43,41,-66.16518096459852,6.319065035176758,ML620106683_(2),northern_cricket_frog
-67.47172077510099,18.187188357468457,-80.0,42,43,41,-67.47172077510099,9.977788510761567,ML620106684,northern_cricket_frog
-52.97297501833699,14.800933610239406,-57.54589080810547,43,42,44,-52.97297501833699,3.2963562138833904,ML620106685,northern_cricket_frog
-45.52116669294383,14.137811236085527,-49.15760803222656,42,43,41,-45.52116669294383,2.983119462822318,ML620107163,northern_cricket_frog
